key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
APLP1||ZNF146	ZNF146	APLP1	-0.237550677921488	0.169413155780692	-0.270035622869344	0.249556690047212	-0.190574111748204	0.496292327669442	-0.129971988795518	0.45527321242629	-0.0766917293233083	0.747929204149592	-0.167857142857143	0.549254918645965	0	0	0	-1.43517709878892	0	0
RUNDC3A||ZNF146	ZNF146	RUNDC3A	-0.121279274563736	0.487676743825208	-0.056089269773631	0.81430822343755	-0.320441030876511	0.24425184067076	-0.189635854341737	0.274079883561378	-0.136842105263158	0.563763030017002	-0.342857142857143	0.210999634976269	0	0	0	-1.21279688860649	0	0
CACNA2D2||SSRP1	SSRP1	CACNA2D2	-0.192562689224086	0.267751821422796	-0.127102927556052	0.593344831525596	-0.464076859425603	0.0814061418060494	-0.306464038849449	0.0733600749937927	-0.114285714285714	0.630454424735718	-0.539285714285714	0.0406592183658095	0	0	0	-0.927594482582535	0	0
SCG3||ZNF146	ZNF146	SCG3	0.0757885902618674	0.665224741696993	0.080013089002538	0.737378274634784	0.121295593230859	0.666746977822187	0.096078431372549	0.581671294077323	0.0586466165413534	0.806534794940719	-0.0178571428571429	0.954008355053701	0	0	0	-0.822623981886722	0	0
PGPEP1||SSRP1	SSRP1	PGPEP1	-0.00906144757634464	0.958797763452683	0.0279292340935387	0.906952711272422	-0.298274138406785	0.280225208578099	-0.09636529192341	0.581850045952333	-0.0120300751879699	0.961971391077378	-0.321428571428571	0.24241546166546	0	0	0	-0.685748829547997	0	0
TMEM63C||ZNF146	ZNF146	TMEM63C	-0.0947980740320134	0.588033832994209	-0.0467843494490673	0.844719283096231	-0.24718682093626	0.374436049720166	-0.0938375350140056	0.590553735878019	-0.0075187969924812	0.977177636159458	-0.282142857142857	0.307424937067367	0	0	0	-0.641615712347999	-0.696925347820787	0
SH3BP5L||NF1	NF1	SH3BP5L	-0.273615107232809	0.111730911122124	0.116299502694318	0.625351295089126	-0.803415157904292	0.00030873277906722	-0.207843137254902	0.22995758543061	0.153383458646617	0.516989003043979	-0.732142857142857	0.0027333403514666	0	0	0	-0.629665638498983	0	-0.739984837637416
CACNA2D2||ELK3	ELK3	CACNA2D2	-0.551637075319144	0.000592553956985827	-0.756382880766334	0.000113872319501065	-0.0982556686017256	0.727559720685534	-0.469747899159664	0.00482135098350819	-0.784962406015038	5.90805713102185e-05	-0.0464285714285714	0.872680732366173	0	0	0	-0.616470077597621	-0.858927005109068	0
REEP2||EP300	EP300	REEP2	-0.46609488052686	0.00477216098161148	-0.270059787146584	0.249512671323473	-0.639364422244796	0.0102761047068208	-0.337254901960784	0.0481431747578011	-0.285714285714286	0.221267328582512	-0.414285714285714	0.126141787708305	0	0	0	-0.612647055328005	0	0
NPLOC4||ZNF770	ZNF770	NPLOC4	-0.430877238477731	0.00976585253883431	-0.327229819407089	0.159038108827876	-0.574345433648146	0.0251399540610156	-0.284033613445378	0.0983412955871201	-0.254135338345865	0.27834692603677	-0.225	0.418959708396927	0	0	0	-0.578010958133006	0	0
B3GALT5||ZNF664	ZNF664	B3GALT5	0.0118744444750601	0.946023537853601	0.00854239233585758	0.971487024199568	-0.0606519874453506	0.829984374261992	-0.0313725490196078	0.857870711290948	-0.043609022556391	0.85617982426941	-0.0142857142857143	0.964221530060938	0	0	0	-0.557291805090813	0	0
PRPH||ZNF146	ZNF146	PRPH	-0.0277404029998624	0.874311418683148	-0.00658839978860401	0.978007367688244	-0.088200256508757	0.754605403561229	-0.0862745098039216	0.620967271701669	-0.196992481203007	0.403441701352814	-0.0857142857142857	0.76299725218841	0	0	0	-0.530890729551294	-0.550138864585002	0
CDON||VEZF1	VEZF1	CDON	-0.0216135963741562	0.901918496327797	0.178812200373415	0.450673323397793	-0.253384827762046	0.362181578880974	-0.0403389594097995	0.818033544084365	0.0962406015037594	0.685958524251914	-0.201966121755174	0.470391251229185	0	0	0	-0.506508213058391	0	0
NEK4||SSRP1	SSRP1	NEK4	0.45184030509536	0.00643366812376866	0.482940256402033	0.0310119685908571	0.367637232959664	0.177621236832881	0.384620772705936	0.0225269852840571	0.446616541353383	0.0498458179725759	0.192857142857143	0.490099813327132	0	0	0	-0.498878972271823	0	0
PPME1||ELK3	ELK3	PPME1	-0.50778642698514	0.0018463508970855	-0.667438595971312	0.00130365944169137	-0.399644280967829	0.139980266848709	-0.47563025210084	0.00426553007551949	-0.714285714285714	0.000584241858774469	-0.303571428571428	0.270772062682236	0	0	0	-0.493922724078441	-0.545252601216032	0
ZMYM3||ELK3	ELK3	ZMYM3	-0.639635461975204	3.52039816855576e-05	-0.694164047100274	0.00068514410096715	-0.464335275348694	0.0812141921407362	-0.572729184120383	0.000323763582481937	-0.643851117363733	0.00218818725002279	-0.203571428571429	0.465749711122254	0	0	0	-0.483442935196658	0	0
FUT8||SNAPC4	SNAPC4	FUT8	-0.619628249794521	7.21002281021968e-05	-0.57236477119409	0.00835765432135822	-0.707675475507328	0.00316242330737934	-0.594200874298436	0.000167536855516242	-0.443609022556391	0.0515468509640348	-0.719142474491329	0.00251432412197674	0	0	0	-0.46397480351944	0	0
KPNA6||SNAPC4	SNAPC4	KPNA6	-0.112080580384963	0.521508947490922	-0.118211411404035	0.619637639817887	-0.156022973166011	0.578709661446015	-0.13967497898571	0.423564500466691	-0.141353383458647	0.550818929205143	-0.207513748858194	0.45802081171788	0	0	0	-0.45948409845142	0	0
PHF13||NR1H3	NR1H3	PHF13	-0.527745018967509	0.0011216801292083	-0.562827816243593	0.0097772541984476	-0.553615583168648	0.0322704536456392	-0.535294117647059	0.0010929934278553	-0.55187969924812	0.0129273696702442	-0.328571428571429	0.231628237981214	0	0	0	-0.458608688940224	0	0
TMEM97||VEZF1	VEZF1	TMEM97	0.0391853831467752	0.82315391937419	0.150126092404563	0.527549794432551	-0.0571055839830944	0.839803182242256	0.0815126050420168	0.640447211420634	0.231578947368421	0.324387986726913	-0.228571428571429	0.411416373585749	0	0	0	-0.453969884235939	0	0
HTATSF1||SNAPC4	SNAPC4	HTATSF1	-0.526850335691872	0.00114777229895938	-0.46010249045917	0.0412245526073375	-0.609308274883772	0.0158996663420325	-0.346547138852978	0.0414074018355421	-0.303759398496241	0.192459947563733	-0.345259944220961	0.207532665263162	0	0	0	-0.419763115507153	0	0
AVL9||NR1H3	NR1H3	AVL9	-0.725058280449795	8.3785180161934e-07	-0.789502697809769	3.48657565475493e-05	-0.533653888336351	0.0404794873936378	-0.693934731559277	3.78698348995376e-06	-0.78796992481203	5.16722823445602e-05	-0.532142857142857	0.0437916986710856	0	0	0	-0.418433638614312	0	0
KPNA6||ELK3	ELK3	KPNA6	-0.461960850989726	0.00521077760382565	-0.498815705119015	0.0251678859231268	-0.391842979779837	0.148607920264764	-0.348928424770722	0.0399379410752652	-0.418045112781955	0.0678947611028432	-0.2	0.473797257909757	0	0	0	-0.410336246585859	0	0
NAF1||ELK3	ELK3	NAF1	-0.518954872625356	0.00140221451551722	-0.581914194821087	0.00710940945422886	-0.334140768306326	0.223519540624843	-0.462077177406002	0.00519797657068035	-0.461827787454827	0.0403724966956807	-0.246428571428571	0.37482475819644	0	0	0	-0.401040913100532	0	0
INO80D||SMARCC1	SMARCC1	INO80D	0.203981469135279	0.239854064665154	0.218766198696957	0.354108116375419	0.32492307341338	0.237342946771528	0.295798319327731	0.0847421964483066	0.311278195488722	0.181255809047772	0.332142857142857	0.22635313788882	0	0	0	-0.391782296720637	0	0
USP37||SNAPC4	SNAPC4	USP37	-0.301966945076262	0.0779009289628229	-0.412046204936646	0.0710350640885463	-0.0850203454666034	0.763215257425933	-0.300322176920285	0.079615143698802	-0.372932330827068	0.106074593932156	-0.250447627932304	0.367961090543487	0	0	0	-0.385933454443512	0	0
RCOR1||NFIC	NFIC	RCOR1	-0.231149781844955	0.181545019509621	0.0408747115469327	0.864146822486604	-0.438867090637039	0.101724338364143	-0.247058823529412	0.152120603792049	0.0390977443609023	0.871187187529795	-0.339285714285714	0.216039050842835	0	0	0	-0.372260917098305	0	-0.498313372801362
MRFAP1||SNAPC4	SNAPC4	MRFAP1	-0.527243053479007	0.00113625413546145	-0.522215391940045	0.0181773082877007	-0.523166671822261	0.0453685700538915	-0.4435105425182	0.00761742204165402	-0.557894736842105	0.0118283176047054	-0.436494437253443	0.103803334487667	0	0	0	-0.351616317224575	0	0
OTUD3||ELK3	ELK3	OTUD3	-0.647340508461888	2.63462870297702e-05	-0.676696292507942	0.00105082660419292	-0.744034732101432	0.00146969660305734	-0.621935851458052	6.65455220332756e-05	-0.700751879699248	0.000816820179528861	-0.745308608600954	0.00142760720186137	0	0	0	-0.349861654810267	0	0
NARS||NFIC	NFIC	NARS	-0.362819746256627	0.0321844894552194	-0.169483126378418	0.475016229739358	-0.567782591958689	0.0272530913877952	-0.368933399602125	0.0291862662661866	-0.00150375939849624	0.99746386080707	-0.735714285714286	0.00254981843162294	0	0	0	-0.347295534389627	0	0
SRSF1||NFIC	NFIC	SRSF1	-0.155540344561317	0.372276292154757	0.17903738164062	0.450093851862718	-0.613915972017697	0.014911168705659	-0.100287135199363	0.566504098588573	0.181954887218045	0.440913256613503	-0.471850054366071	0.0757723212442142	0	0	0	-0.321434533223487	0	0
CBX5||ELK3	ELK3	CBX5	-0.279709750128164	0.103661303323808	-0.366247346888464	0.112240209874392	-0.22305192810269	0.424246406333832	-0.195518207282913	0.259254244107556	-0.396992481203008	0.0841221496191186	0.00714285714285714	0.984662516552938	0	0	0	-0.315441767577531	0	0
TMED8||SNAPC4	SNAPC4	TMED8	-0.466640643927398	0.0047167073160618	-0.496816238150599	0.0258518576632078	-0.461379521214684	0.083429037313721	-0.365877577479376	0.0306548857582334	-0.366917293233083	0.112171039331773	-0.415027497716389	0.123973816169533	0	0	0	-0.310851205954019	0	0
INO80D||ELK3	ELK3	INO80D	-0.478684206670477	0.00362675888485372	-0.635563829079864	0.00259898275852587	-0.407784193206477	0.131345870599409	-0.556302521008403	0.000638869096057185	-0.729323308270677	0.000391689489488343	-0.471428571428571	0.0783316001853766	0	0	0	-0.304508136558656	0	0
SPTLC2||ASCL1	ASCL1	SPTLC2	-0.207179299549581	0.23240538018782	-0.22949609318818	0.330390883936902	0.00403552776440607	0.988611789847763	-0.308683473389356	0.071580632597291	-0.353383458646617	0.126825628654495	-0.2	0.473797257909757	0	0	0	-0.30257165000982	0	0
DDX24||ZBTB12	ZBTB12	DDX24	-0.105054204934809	0.548104253679704	0.236607159442666	0.315204360713905	-0.691382503012042	0.00430550679314103	-0.137535014005602	0.429266733976643	0.21203007518797	0.367829058092273	-0.821428571428571	0.000257815085220671	0	0	0	-0.302117329972802	0	-0.334938310307379
