key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
TUBB3||NF1	NF1	TUBB3	-0.234818079793115	0.174519370342492	-0.285607979767166	0.222214567604429	-0.159071754621194	0.571216650236127	-0.278151260504202	0.105742487350204	-0.403007518796992	0.0792140455527267	-0.0535714285714286	0.852509376815679	0	0	0	-1.51754598849965	-3.35920276004605	0
C14orf132||EP300	EP300	C14orf132	-0.0920141475189754	0.599089204208099	0.286104162484693	0.22137701121562	-0.455029212217159	0.0883321685631069	-0.02296918767507	0.895862366866701	0.281203007518797	0.228898214316533	-0.35	0.201154828000983	0	0	0	-0.672693685912231	0	-0.86394477393137
SH3BP5L||NF1	NF1	SH3BP5L	-0.273615107232809	0.111730911122124	0.116299502694318	0.625351295089126	-0.803415157904292	0.00030873277906722	-0.207843137254902	0.22995758543061	0.153383458646617	0.516989003043979	-0.732142857142857	0.0027333403514666	0	0	0	-0.630216924989467	0	-0.730798919919564
REEP2||EP300	EP300	REEP2	-0.46609488052686	0.00477216098161148	-0.270059787146584	0.249512671323473	-0.639364422244796	0.0102761047068208	-0.337254901960784	0.0481431747578011	-0.285714285714286	0.221267328582512	-0.414285714285714	0.126141787708305	0	0	0	-0.612939816760098	0	0
PPME1||ELK3	ELK3	PPME1	-0.50778642698514	0.0018463508970855	-0.667438595971312	0.00130365944169137	-0.399644280967829	0.139980266848709	-0.47563025210084	0.00426553007551949	-0.714285714285714	0.000584241858774469	-0.303571428571428	0.270772062682236	0	0	0	-0.515597770053851	-0.490204491279491	0
CDON||VEZF1	VEZF1	CDON	-0.0216135963741562	0.901918496327797	0.178812200373415	0.450673323397793	-0.253384827762046	0.362181578880974	-0.0403389594097995	0.818033544084365	0.0962406015037594	0.685958524251914	-0.201966121755174	0.470391251229185	0	0	0	-0.505360373345113	0	0
ZMYM3||ELK3	ELK3	ZMYM3	-0.639635461975204	3.52039816855576e-05	-0.694164047100274	0.00068514410096715	-0.464335275348694	0.0812141921407362	-0.572729184120383	0.000323763582481937	-0.643851117363733	0.00218818725002279	-0.203571428571429	0.465749711122254	0	0	0	-0.4925332788396	0	0
KPNA6||SNAPC4	SNAPC4	KPNA6	-0.112080580384963	0.521508947490922	-0.118211411404035	0.619637639817887	-0.156022973166011	0.578709661446015	-0.13967497898571	0.423564500466691	-0.141353383458647	0.550818929205143	-0.207513748858194	0.45802081171788	0	0	0	-0.467740194290081	0	0
FUT8||SNAPC4	SNAPC4	FUT8	-0.619628249794521	7.21002281021968e-05	-0.57236477119409	0.00835765432135822	-0.707675475507328	0.00316242330737934	-0.594200874298436	0.000167536855516242	-0.443609022556391	0.0515468509640348	-0.719142474491329	0.00251432412197674	0	0	0	-0.460968626290293	0	0
INO80D||SMARCC1	SMARCC1	INO80D	0.203981469135279	0.239854064665154	0.218766198696957	0.354108116375419	0.32492307341338	0.237342946771528	0.295798319327731	0.0847421964483066	0.311278195488722	0.181255809047772	0.332142857142857	0.22635313788882	0	0	0	-0.437941245949265	0	0
